MACHINE BRAND,MACHINE MODEL,MACHINE TYPE,MARKET TYPE,ENGINE BRAND,ENGINE MODEL,Piston Mamked # ,Piston Part #s,OH Kit,ENGINE CODE,DESCRIPTION,PART #,QTY PER ENGINE,ACTIVE?,NOTES
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,LOWER GASKET SET,PU5LB1301,1.0,Y,"DOES NOT INCLUDE CRANKSHAFT SEALS, FRONT COVER GASKETS MAY NEED TO BE SOURCED FROM OE DEALER"
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,"MAIN BEARING SET, .25MM",PU5MB0030A,1.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,"MAIN BEARING SET, .50MM",PU5MB0030B,1.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,"MAIN BEARING SET, .75MM",PU5MB0030C,1.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,"MAIN BEARING SET, STD",PU5MB0030,1.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,OIL COOLER,P2486A992,1.0,Y,5 PLATE
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,OIL COOLER,P2486A993,1.0,Y,8 PLATE
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,OIL PUMP,P4132F057,1.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,POK693/30,YK31312,OVERHAUL KIT,POK693/30,1.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,PISTON RING SET,P4181A033,6.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,"PISTON, WITH PIN AND CLIPS",PU5LP0057,6.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,PUSH ROD,P31434307,12.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,REAR CRANK SEAL,P2418F475,1.0,Y,TO ESN U764751H
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,REAR CRANK SEAL,P2418F701,1.0,Y,FROM ESN U764752H
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,"ROD BEARING SET, .25MM",PU5ME0003A,1.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,"ROD BEARING SET, .50MM",PU5ME0003B,1.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,"ROD BEARING SET, .75MM",PU5ME0003C,1.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,"ROD BEARING SET, STD",PU5ME0003,1.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,THERMOSTAT,P2485613,2.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,THRUST WASHER SET,P31137551/61,1.0,Y,SET CONTAINS 4 WASHERS
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,"VALVE GUIDE, EXHAUST",P3318A705,6.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,"VALVE GUIDE, INTAKE",P3313A012,6.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,VALVE KEEPER,P3142W004,24.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,VALVE LIFTER,P31434163,12.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,"VALVE SEAL, EXHAUST",P2418M505,6.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,"VALVE SEAL, INTAKE",P2418M506,6.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,VALVE SPRING,P3174P409,12.0,Y,
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,VALVE TRAIN KIT,PVTK619,1.0,Y,30° VALVES
MASSEY FERGUSON,8120,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31312,WATER PUMP,PU5MW0092,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,BASIC OVERHAUL KIT,PBK693,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,CAMSHAFT BUSHING,P31134132,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,CONNECTING ROD BOLT,P32762144,12.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,CONNECTING ROD BUSHING,P3112E011,6.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,CONNECTING ROD NUT,P33221328,12.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,CRANKSHAFT KIT,PZZ90085,1.0,Y,INCLUDES BEARINGS
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,CYLINDER HEAD GASKET,P3681H205,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,CYLINDER KIT,PCK5762,6.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,CYLINDER SLEEVE,P3135X062,6.0,Y,FINISHED SLIP-FIT SLEEVE.  FOR SEMI-FINISHED PRESS FIT SLEEVE ORDER P3135X063
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,EXHAUST VALVE,P3142D051,6.0,Y,30°
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,FRONT CRANK SEAL,P2418F436,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,FUEL TRANSFER PUMP,P2641729,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,GLOW PLUG,P2666108,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,HEAD GASKET SET,PU5LT1300,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,INTAKE VALVE,P3142L081,6.0,Y,30°
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,LOWER GASKET SET,PU5LB1301,1.0,Y,"DOES NOT INCLUDE CRANKSHAFT SEALS, FRONT COVER GASKETS MAY NEED TO BE SOURCED FROM OE DEALER"
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,"MAIN BEARING SET, .25MM",PU5MB0030A,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,"MAIN BEARING SET, .50MM",PU5MB0030B,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,"MAIN BEARING SET, .75MM",PU5MB0030C,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,"MAIN BEARING SET, STD",PU5MB0030,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,OIL COOLER,P2486A992,1.0,Y,5 PLATE
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,OIL COOLER,P2486A993,1.0,Y,8 PLATE
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,OIL PUMP,P4132F057,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,POK693/30,YK31431,OVERHAUL KIT,POK693/30,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,PISTON RING SET,P4181A033,6.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,"PISTON, WITH PIN AND CLIPS",PU5LP0057,6.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,PUSH ROD,P31434307,12.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,REAR CRANK SEAL,P2418F475,1.0,Y,TO ESN U764751H
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,REAR CRANK SEAL,P2418F701,1.0,Y,FROM ESN U764752H
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,"ROD BEARING SET, .25MM",PU5ME0003A,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,"ROD BEARING SET, .50MM",PU5ME0003B,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,"ROD BEARING SET, .75MM",PU5ME0003C,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,"ROD BEARING SET, STD",PU5ME0003,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,THERMOSTAT,P2485C036,1.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,THRUST WASHER SET,P31137551/61,1.0,Y,SET CONTAINS 4 WASHERS
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,"VALVE GUIDE, EXHAUST",P3318A705,6.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,"VALVE GUIDE, INTAKE",P3313A012,6.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,VALVE KEEPER,P3142W004,24.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,VALVE LIFTER,P31434163,12.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,"VALVE SEAL, EXHAUST",P2418M505,6.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,"VALVE SEAL, INTAKE",P2418M506,6.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,VALVE SPRING,P3174P409,12.0,Y,
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,VALVE TRAIN KIT,PVTK619,1.0,Y,30° VALVES
MASSEY FERGUSON,8220,TRACTOR,AGRICULTURE,PERKINS,1006-60TW,,,,YK31431,WATER PUMP,PU5MW0192,1.0,Y,
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,BASIC OVERHAUL KIT,PBK691,1.0,Y,TO ESN 557976X
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,BASIC OVERHAUL KIT,PBK692,1.0,Y,FROM ESN 557977X
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,CAMSHAFT ,P31416307,1.0,Y,
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,CAMSHAFT BUSHING,P31134132,1.0,Y,
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,CONNECTING ROD,PZZ90013,6.0,Y,
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,CONNECTING ROD BOLT,P32762144,12.0,Y,
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,CONNECTING ROD BUSHING,P31134131,6.0,Y,
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,CONNECTING ROD NUT,P33221328,12.0,Y,
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,CRANKSHAFT KIT,PZZ90085,1.0,Y,INCLUDES BEARINGS
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,CYLINDER HEAD GASKET,P3681H205,1.0,Y,
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,CYLINDER KIT,PCK275,6.0,Y,
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,CYLINDER SLEEVE,P3135X042,6.0,Y,FINISHED SLIP-FIT SLEEVE.  FOR SEMI-FINISHED PRESS FIT SLEEVE ORDER P3135X041
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,EXHAUST VALVE,P3142A051,6.0,Y,
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,EXHAUST VALVE,P3142A051,6.0,Y,
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,FRONT CRANK SEAL,P2418F436,1.0,Y,
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,FUEL TRANSFER PUMP,P2641729,1.0,Y,
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,GLOW PLUG,P2666108,1.0,Y,
MASSEY FERGUSON,399,TRACTOR,AGRICULTURE,PERKINS,1006-6T,,,,YB31246,HEAD GASKET SET,PU5LT1179,1.0,Y,
