MACHINE BRAND,MACHINE MODEL,MACHINE TYPE,MARKET TYPE,ENGINE BRAND,ENGINE MODEL,Piston Mamked # ,Piston Part #s,OH Kit,ENGINE CODE,DESCRIPTION,PART #,QTY PER ENGINE,ACTIVE?,NOTES
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,GLOW PLUG,P185366190,3.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,HEAD BOLT,P111136480,11.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,HEAD BOLT,P111136490,3.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,INTAKE VALVE,P120166350,3.0,Y,HEAD DIAMETER MEASURES 37MM
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,INTAKE VALVE SEAL,P120406070,3.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,"MAIN BEARING SET, .25MM",P198586054,1.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,"MAIN BEARING SET, .50MM",P198586057,1.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,"MAIN BEARING SET, STD",P198586050,1.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,OIL PUMP,PU5MK8267,1.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,POK318,MODEL YEAR:  1/08-12/10,OVERHAUL KIT,POK318,1.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,POK319,MODEL YEAR:  1/08-12/10,"OVERHAUL KIT, .50MM PISTONS",POK319,1.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,P115017491B,,MODEL YEAR:  1/08-12/10,"PISTON KIT, .50MM",P115017491B,3.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,P115017491,,MODEL YEAR:  1/08-12/10,"PISTON KIT, STD",P115017491,3.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,"PISTON RING SET, .50MM",P115107970B,3.0,Y,3MM OIL RING
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,"PISTON RING SET, STD",P115107970,3.0,Y,3MM OIL RING
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,REAR CRANK SEAL,P050209083,1.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,"ROD BEARING SET, .25MM",P198586084,1.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,"ROD BEARING SET, .50MM",P198586087,1.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,"ROD BEARING SET, STD",P198586080,1.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,THERMOSTAT,P145206230,1.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,THRUST WASHER SET,P199266200,1.0,Y,SET CONTAINS 2 WASHERS
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,VALVE KEEPER,P120226070,12.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,VALVE SPRING,P198217470,6.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,VALVE SPRING RETAINER,P120186080,6.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,VALVE TRAIN KIT,PVTK308,1.0,Y,
CASE-IH,FARMALL 35,TRACTOR,AGRICULTURE,SHIBAURA,N843L-D,,,,MODEL YEAR:  1/08-12/10,WATER PUMP,PU45010062,1.0,Y,
CASE-IH,D40,TRACTOR,,SHIBAURA,N844,,,PBK844,,OVERHAUL KIT ,PBK844,,,
CASE-IH,DX40,TRACTOR,,SHIBAURA,N844,,,PBK844,,OVERHAUL KIT ,PBK844,,,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,BASIC OVERHAUL KIT,PBK844,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,"BASIC OVERHAUL KIT, .50MM PISTONS",PBK845,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,CONNECTING ROD,P115026251,4.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,CONNECTING ROD BOLT,P115176140,8.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,CONNECTING ROD BUSHING,P198517265,4.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,CONNECTING ROD NUT,P020109120,8.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,"CRANKSHAFT MAIN BUSHING, .25MM",P198517226,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,"CRANKSHAFT MAIN BUSHING, .50MM",P198517229,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,"CRANKSHAFT MAIN BUSHING, STD",P198517222,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,CYLINDER HEAD GASKET,P111147520,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,CYLINDER REPAIR SLEEVE,84RS,4.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,EXHAUST VALVE,P120176360,4.0,Y,HEAD DIAMETER MEASURES 33MM
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,EXHAUST VALVE SEAL,P120406050,4.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,FLYWHEEL RING GEAR,P115376040,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,FRONT CRANK SEAL,P198636160,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,FUEL INJECTOR,P131406490,4.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,FULL GASKET SET,P195907110,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,GLOW PLUG,P185366190,4.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,HEAD BOLT,P111136480,14.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,HEAD BOLT,P111136490,4.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,INTAKE VALVE,P120166350,4.0,Y,HEAD DIAMETER MEASURES 37MM
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,INTAKE VALVE SEAL,P120406070,4.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,"MAIN BEARING SET, .25MM",P198586150,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,"MAIN BEARING SET, .50MM",P198586160,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,"MAIN BEARING SET, STD",P198586140,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,OIL PUMP,PU5MK8266,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,POK844,FROM MSN HBA0005005,OVERHAUL KIT,POK844,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,POK845,FROM MSN HBA0005005,"OVERHAUL KIT, .50MM PISTONS",POK845,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,P115017541B,,FROM MSN HBA0005005,"PISTON KIT, .50MM",P115017541B,4.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,P115017541,,FROM MSN HBA0005005,"PISTON KIT, STD",P115017541,4.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,"PISTON RING SET, .50MM",P115107970B,4.0,Y,3MM OIL RING
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,"PISTON RING SET, STD",P115107970,4.0,Y,3MM OIL RING
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,REAR CRANK SEAL,P198636170,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,"ROD BEARING SET, .25MM",PU5ME0011A,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,"ROD BEARING SET, .50MM",PU5ME0011B,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,"ROD BEARING SET, STD",PU5ME0011,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,THERMOSTAT,P145206182,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,THRUST WASHER SET,P199266200/10,1.0,Y,SET CONTAINS 3 WASHERS
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,VALVE KEEPER,P120226070,16.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,VALVE SPRING,P198217470,8.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,VALVE SPRING RETAINER,P120186080,8.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,VALVE TRAIN KIT,PVTK440,1.0,Y,
CASE-IH,D40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005005,WATER PUMP,P145017951,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,BASIC OVERHAUL KIT,PBK844,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,"BASIC OVERHAUL KIT, .50MM PISTONS",PBK845,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,CONNECTING ROD,P115026251,4.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,CONNECTING ROD BOLT,P115176140,8.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,CONNECTING ROD BUSHING,P198517265,4.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,CONNECTING ROD NUT,P020109120,8.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,"CRANKSHAFT MAIN BUSHING, .25MM",P198517226,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,"CRANKSHAFT MAIN BUSHING, .50MM",P198517229,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,"CRANKSHAFT MAIN BUSHING, STD",P198517222,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,CYLINDER HEAD GASKET,P111147520,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,CYLINDER REPAIR SLEEVE,84RS,4.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,EXHAUST VALVE,P120176360,4.0,Y,HEAD DIAMETER MEASURES 33MM
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,EXHAUST VALVE SEAL,P120406050,4.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,FLYWHEEL RING GEAR,P115376040,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,FRONT CRANK SEAL,P198636160,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,FUEL INJECTOR,P131406490,4.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,FULL GASKET SET,P195907110,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,GLOW PLUG,P185366190,4.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,HEAD BOLT,P111136480,14.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,HEAD BOLT,P111136490,4.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,INTAKE VALVE,P120166350,4.0,Y,HEAD DIAMETER MEASURES 37MM
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,INTAKE VALVE SEAL,P120406070,4.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,"MAIN BEARING SET, .25MM",P198586150,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,"MAIN BEARING SET, .50MM",P198586160,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,"MAIN BEARING SET, STD",P198586140,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,OIL PUMP,PU5MK8266,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,POK844,FROM MSN HBA0005006,OVERHAUL KIT,POK844,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,POK845,FROM MSN HBA0005006,"OVERHAUL KIT, .50MM PISTONS",POK845,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,P115017541B,,FROM MSN HBA0005006,"PISTON KIT, .50MM",P115017541B,4.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,P115017541,,FROM MSN HBA0005006,"PISTON KIT, STD",P115017541,4.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,"PISTON RING SET, .50MM",P115107970B,4.0,Y,3MM OIL RING
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,"PISTON RING SET, STD",P115107970,4.0,Y,3MM OIL RING
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,REAR CRANK SEAL,P198636170,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,"ROD BEARING SET, .25MM",PU5ME0011A,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,"ROD BEARING SET, .50MM",PU5ME0011B,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,"ROD BEARING SET, STD",PU5ME0011,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,THERMOSTAT,P145206182,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,THRUST WASHER SET,P199266200/10,1.0,Y,SET CONTAINS 3 WASHERS
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,VALVE KEEPER,P120226070,16.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,VALVE SPRING,P198217470,8.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,VALVE SPRING RETAINER,P120186080,8.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,VALVE TRAIN KIT,PVTK440,1.0,Y,
CASE-IH,DX40,TRACTOR,AGRICULTURE,SHIBAURA,N844 ,,,,FROM MSN HBA0005006,WATER PUMP,P145017951,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,BASIC OVERHAUL KIT,PBK844,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,"BASIC OVERHAUL KIT, .50MM PISTONS",PBK845,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,CONNECTING ROD,P115026251,4.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,CONNECTING ROD BOLT,P115176140,8.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,CONNECTING ROD BUSHING,P198517265,4.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,CONNECTING ROD NUT,P020109120,8.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,"CRANKSHAFT MAIN BUSHING, .25MM",P198517226,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,"CRANKSHAFT MAIN BUSHING, .50MM",P198517229,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,"CRANKSHAFT MAIN BUSHING, STD",P198517222,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,CYLINDER HEAD GASKET,P111147520,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,CYLINDER REPAIR SLEEVE,84RS,4.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,EXHAUST VALVE,P120176360,4.0,Y,HEAD DIAMETER MEASURES 33MM
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,EXHAUST VALVE SEAL,P120406050,4.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,FLYWHEEL RING GEAR,P115376040,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,FRONT CRANK SEAL,P198636160,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,FUEL INJECTOR,P131406490,4.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,FULL GASKET SET,P195907110,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,GLOW PLUG,P185366190,4.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,HEAD BOLT,P111136480,14.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,HEAD BOLT,P111136490,4.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,INTAKE VALVE,P120166350,4.0,Y,HEAD DIAMETER MEASURES 37MM
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,INTAKE VALVE SEAL,P120406070,4.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,"MAIN BEARING SET, .25MM",P198586150,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,"MAIN BEARING SET, .50MM",P198586160,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,"MAIN BEARING SET, STD",P198586140,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,,MODEL YEAR:  3/08-12/10,OIL PUMP,PU5MK8267,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,POK844,MODEL YEAR:  3/08-12/10,OVERHAUL KIT,POK844,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,,POK845,MODEL YEAR:  3/08-12/10,"OVERHAUL KIT, .50MM PISTONS",POK845,1.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,P115017541B,,MODEL YEAR:  3/08-12/10,"PISTON KIT, .50MM",P115017541B,4.0,Y,
CASE-IH,FARMALL 40,TRACTOR,AGRICULTURE,SHIBAURA,N844-D,,P115017541,,MODEL YEAR:  3/08-12/10,"PISTON KIT, STD",P115017541,4.0,Y,
