MACHINE BRAND,MACHINE MODEL,MACHINE TYPE,MARKET TYPE,ENGINE BRAND,ENGINE MODEL,Piston Mamked # ,Piston Part #s,OH Kit,ENGINE CODE,DESCRIPTION,PART #,QTY PER ENGINE,ACTIVE?,NOTES
AKSA,AT30,GENERATOR,INDUSTRIAL,PERKINS,404D-22TAG,,,POK468,,OVERHAUL KIT ,POK468,1.0,Y,
AKSA,APD-EPAP28,GENERATOR,INDUSTRIAL,PERKINS,404D-22TG,,,POK466,,OVERHAUL KIT ,POK466,1.0,Y,
AKSA,APD-EPAP28S,GENERATOR,INDUSTRIAL,PERKINS,404D-22TG,,,POK466,,OVERHAUL KIT ,POK466,1.0,Y,
AKSA,APD-ULP28,GENERATOR,INDUSTRIAL,PERKINS,404D-22TG,,,POK466,,OVERHAUL KIT ,POK466,1.0,Y,
AKSA,APD-EPAP20,GENERATOR,INDUSTRIAL,PERKINS,404F-22,,,POK520,,OVERHAUL KIT ,POK520,1.0,Y,
AKSA,APD-EPAP20S,GENERATOR,INDUSTRIAL,PERKINS,404F-22,,,POK520,,OVERHAUL KIT ,POK520,1.0,Y,
AKSA,APD-ULP20,GENERATOR,INDUSTRIAL,PERKINS,404F-22,,,POK520,,OVERHAUL KIT ,POK520,1.0,Y,
AKSA,APD-EPAP20,GENERATOR,INDUSTRIAL,PERKINS,404F-22T,,,POK522,,OVERHAUL KIT ,POK522,1.0,Y,
AKSA,APD-EPAP20S,GENERATOR,INDUSTRIAL,PERKINS,404F-22T,,,POK522,,OVERHAUL KIT ,POK522,1.0,Y,
AKSA,APD-ULP20,GENERATOR,INDUSTRIAL,PERKINS,404F-22T,,,POK522,,OVERHAUL KIT ,POK522,1.0,Y,
AKSA,APD-AGJ150,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 12 VALVE, PISTON # RE527039",,,TRE540226,6068HF285,OVERHAUL KIT ,TRE540226,1.0,Y,
AKSA,APD-AGJ180,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 12 VALVE, PISTON # RE527039",,,TRE540226,6068HFG82,OVERHAUL KIT ,TRE540226,1.0,Y,
AKSA,APD-AT150,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 12 VALVE, PISTON # RE527039",,,TRE540226,6068HF285,OVERHAUL KIT ,TRE540226,1.0,Y,
AKSA,APD-AT180,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 12 VALVE, PISTON # RE527039",,,TRE540226,6068-HFG82,OVERHAUL KIT ,TRE540226,1.0,Y,
AKSA,APD-EPAJ150,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 12 VALVE, PISTON # RE527039",,,TRE540226,6068HF285,OVERHAUL KIT ,TRE540226,1.0,Y,
AKSA,APD-EPAJ180,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 12 VALVE, PISTON # RE527039",,,TRE540226,6068HFG82,OVERHAUL KIT ,TRE540226,1.0,Y,
AKSA,APD-ULJ150,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 12 VALVE, PISTON # RE527039",,,TRE540226,6068HF285,OVERHAUL KIT ,TRE540226,1.0,Y,
AKSA,APD-ULJ180,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 12 VALVE, PISTON # RE527039",,,TRE540226,6068HFG82,OVERHAUL KIT ,TRE540226,1.0,Y,
AKSA,APD-AJG200,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 24 VALVE, PISTON # RE521616",,,TRE527834,6068HF485,OVERHAUL KIT ,TRE527834,1.0,Y,
AKSA,APD-AT200,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 24 VALVE, PISTON # RE521616",,,TRE527834,6068HF485,OVERHAUL KIT ,TRE527834,1.0,Y,
AKSA,APD-EPAJ200,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 24 VALVE, PISTON # RE521616",,,TRE527834,6068HF4875,OVERHAUL KIT ,TRE527834,1.0,Y,
AKSA,APD-ULJ200,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 24 VALVE, PISTON # RE521616",,,TRE527834,6068HF485,OVERHAUL KIT ,TRE527834,1.0,Y,
AKSA,APD-AGJ100,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 8 VALVE, PISTON # RE527039",,,TRE532715,4045HF285,OVERHAUL KIT ,TRE532715,1.0,Y,
AKSA,APD-AGJ125,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 8 VALVE, PISTON # RE527039",,,TRE532715,4045HF285,OVERHAUL KIT ,TRE532715,1.0,Y,
AKSA,APD-AGJ80,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 8 VALVE, PISTON # RE527039",,,TRE532715,4045HF285,OVERHAUL KIT ,TRE532715,1.0,Y,
AKSA,APD-AT100,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 8 VALVE, PISTON # RE527039",,,TRE532715,4045HF285,OVERHAUL KIT ,TRE532715,1.0,Y,
AKSA,APD-AT80,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 8 VALVE, PISTON # RE527039",,,TRE532715,4045HF285,OVERHAUL KIT ,TRE532715,1.0,Y,
AKSA,APD-EPAJ100,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 8 VALVE, PISTON # RE527039",,,TRE532715,4045HF285,OVERHAUL KIT ,TRE532715,1.0,Y,
AKSA,APD-EPAJ125,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 8 VALVE, PISTON # RE527039",,,TRE532715,4045HF285,OVERHAUL KIT ,TRE532715,1.0,Y,
AKSA,APD-EPAJ80,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 8 VALVE, PISTON # RE527039",,,TRE532715,4045HF285,OVERHAUL KIT ,TRE532715,1.0,Y,
AKSA,APD-ULJ100,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 8 VALVE, PISTON # RE527039",,,TRE532715,4045HF285,OVERHAUL KIT ,TRE532715,1.0,Y,
AKSA,APD-ULJ125,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 8 VALVE, PISTON # RE527039",,,TRE532715,4045HF285,OVERHAUL KIT ,TRE532715,1.0,Y,
AKSA,APD-ULJ80,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, COMMON RAIL INJECTION, TURBO, 8 VALVE, PISTON # RE527039",,,TRE532715,4045HF285,OVERHAUL KIT ,TRE532715,1.0,Y,
AKSA,APD-EPAJ30,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, NON-TURBO, 32MM PISTON PIN DIAMETER, PISTON # RE61467",,,TOK2.9D9,3029TFG89,OVERHAUL KIT ,TOK2.9D9,1.0,Y,
AKSA,APD-EPAJ40,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, NON-TURBO, 32MM PISTON PIN DIAMETER, PISTON # RE61467",,,TOK2.9D9,3029HFG89,OVERHAUL KIT ,TOK2.9D9,1.0,Y,
AKSA,APD-ULJ30,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, NON-TURBO, 32MM PISTON PIN DIAMETER, PISTON # RE61467",,,TOK2.9D9,3029TFG89,OVERHAUL KIT ,TOK2.9D9,1.0,Y,
AKSA,APD-ULJ40,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, NON-TURBO, 32MM PISTON PIN DIAMETER, PISTON # RE61467",,,TOK2.9D9,3029HFG89,OVERHAUL KIT ,TOK2.9D9,1.0,Y,
AKSA,APD-AGJ60,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, PENCIL INJECTORS, TURBO, 35MM PISTON PIN DIAMETER, PISTON # RE59277, RE505100",,,TRE66093A,4045HF280,OVERHAUL KIT ,TRE66093A,1.0,Y,
AKSA,APD-AT65,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, PENCIL INJECTORS, TURBO, 35MM PISTON PIN DIAMETER, PISTON # RE59277, RE505100",,,TRE66093A,4045HF280,OVERHAUL KIT ,TRE66093A,1.0,Y,
AKSA,APD-EPAJ65,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, PENCIL INJECTORS, TURBO, 35MM PISTON PIN DIAMETER, PISTON # RE59277, RE505100",,,TRE66093A,4045HF280,OVERHAUL KIT ,TRE66093A,1.0,Y,
AKSA,APD-ULJ65,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, PENCIL INJECTORS, TURBO, 35MM PISTON PIN DIAMETER, PISTON # RE59277, RE505100",,,TRE66093A,4045HF280,OVERHAUL KIT ,TRE66093A,1.0,Y,
AKSA,APD-AT250,GENERATOR,INDUSTRIAL,JOHN DEERE,"POWERTECH MODEL, PISTON # RE529264",,,TDZ10599,6090HF484,OVERHAUL KIT ,TDZ10599,1.0,Y,
ALLIS CHALMERS,700,FORKLIFT,INDUSTRIAL,PERKINS,4.203,,,POK439,BUILD LIST  JD22028,OVERHAUL KIT ,POK439,1.0,Y,
ALLIS CHALMERS,40-50,FORKLIFT,INDUSTRIAL,PERKINS,4.203,,,POK439,BUILD LIST  JD22458,OVERHAUL KIT ,POK439,1.0,Y,
ALLIS CHALMERS,715B,LOADER,CONSTRUCTION,PERKINS,4.236,,,POK450,"BUILD LIST  LD22682, EARLY ",OVERHAUL KIT ,POK450,1.0,Y,
ALLIS CHALMERS,715B,LOADER,CONSTRUCTION,PERKINS,4.236,,,POK448,"BUILD LIST  LD22682, LATE ",OVERHAUL KIT ,POK448,1.0,Y,
ALLIS CHALMERS,840,LOADER,CONSTRUCTION,PERKINS,4.248,,,POK463,BUILD LIST  LF21617,OVERHAUL KIT ,POK463,1.0,Y,
ALLIS CHALMERS,D175,TRACTOR,AGRICULTURE,PERKINS,4.248,,,POK463,BUILD LIST  LF21274,OVERHAUL KIT ,POK463,1.0,Y,
ALLIS CHALMERS,40-50,FORKLIFT,INDUSTRIAL,PERKINS,4.203.2,,,POK435,BUILD LIST  JG80031,OVERHAUL KIT ,POK435,1.0,Y,
AMMANN,ASC110D,VIBRATORY COMPACTOR,CONSTRUCTION,CUMMINS,4BT 4.5 QSB,,,COK5160/4,,OVERHAUL KIT ,COK5160/4,1.0,Y,"QSB, TURBO OR TURBO & AFTERCOOLED, EMISSION CERTIFIED, PISTON # 4860, 4816"
AMMANN,ASC110HD,VIBRATORY COMPACTOR,CONSTRUCTION,CUMMINS,4BT 4.5 QSB,,,COK5160/4,,OVERHAUL KIT ,COK5160/4,1.0,Y,"QSB, TURBO OR TURBO & AFTERCOOLED, EMISSION CERTIFIED, PISTON # 4860, 4816"
AMMANN,ASC130D,VIBRATORY COMPACTOR,CONSTRUCTION,CUMMINS,4BT 4.5 QSB,,,COK5160/4,,OVERHAUL KIT ,COK5160/4,1.0,Y,"QSB, TURBO OR TURBO & AFTERCOOLED, EMISSION CERTIFIED, PISTON # 4860, 4816"
AMMANN,ASC130HD,VIBRATORY COMPACTOR,CONSTRUCTION,CUMMINS,4BT 4.5 QSB,,,COK5160/4,,OVERHAUL KIT ,COK5160/4,1.0,Y,"QSB, TURBO OR TURBO & AFTERCOOLED, EMISSION CERTIFIED, PISTON # 4860, 4816"
AMMANN,ASC150D,VIBRATORY COMPACTOR,CONSTRUCTION,CUMMINS,4BT 4.5 QSB,,,COK5160/4,,OVERHAUL KIT ,COK5160/4,1.0,Y,"QSB, TURBO OR TURBO & AFTERCOOLED, EMISSION CERTIFIED, PISTON # 4860, 4816"
AMMANN,ASC150HD,VIBRATORY COMPACTOR,CONSTRUCTION,CUMMINS,4BT 4.5 QSB,,,COK5160/4,,OVERHAUL KIT ,COK5160/4,1.0,Y,"QSB, TURBO OR TURBO & AFTERCOOLED, EMISSION CERTIFIED, PISTON # 4860, 4816"
AMMANN,ASC200D,VIBRATORY COMPACTOR,CONSTRUCTION,CUMMINS,6BT 6.7 QSB,,,COK5160/6,,OVERHAUL KIT ,COK5160/6,1.0,Y,"QSB, TURBO OR TURBO & AFTERCOOLED, EMISSION CERTIFIED, PISTON # 4860, 4816"
AMMANN,ASC200HD,VIBRATORY COMPACTOR,CONSTRUCTION,CUMMINS,6BT 6.7 QSB,,,COK5160/6,,OVERHAUL KIT ,COK5160/6,1.0,Y,"QSB, TURBO OR TURBO & AFTERCOOLED, EMISSION CERTIFIED, PISTON # 4860, 4816"
AMMANN,ASC250D,VIBRATORY COMPACTOR,CONSTRUCTION,CUMMINS,6BT 6.7 QSB,,,COK5160/6,,OVERHAUL KIT ,COK5160/6,1.0,Y,"QSB, TURBO OR TURBO & AFTERCOOLED, EMISSION CERTIFIED, PISTON # 4860, 4816"
AMMANN,ASC250HD,VIBRATORY COMPACTOR,CONSTRUCTION,CUMMINS,6BT 6.7 QSB,,,COK5160/6,,OVERHAUL KIT ,COK5160/6,1.0,Y,"QSB, TURBO OR TURBO & AFTERCOOLED, EMISSION CERTIFIED, PISTON # 4860, 4816"
ASV,PT-100,MULTI TERRAIN LOADER,CONSTRUCTION,PERKINS,1104C-44,,,POK418,,OVERHAUL KIT ,POK418,1.0,Y,"RE, RF, RR, NATURALLY ASPIRATED"
ASV,RC-100,MULTI TERRAIN LOADER,CONSTRUCTION,PERKINS,1104C-44,,,POK418,,OVERHAUL KIT ,POK418,1.0,Y,"RG, RH, RK, RS, RT, TURBOCHARGED, NO PTO DRIVE IN FRONT COVER"
ASV,RC-85,TRACK LOADER,CONSTRUCTION,PERKINS,1104C-44,,,POK412,,OVERHAUL KIT ,POK412,1.0,Y,"RE, RF, RR, NATURALLY ASPIRATED, NO PTO DRIVE IN FRONT COVER"
ASV,RC-85,TRACKLOADER,CONSTRUCTION,PERKINS,1104C-44,,,POK483,,OVERHAUL KIT ,POK483,1.0,Y,"RE, RF, RR, NATURALLY ASPIRATED, PTO DRIVE IN FRONT COVER"
ASV,PT-100,MULTI TERRAIN LOADER,CONSTRUCTION,PERKINS,1104C-44T,,,POK421,,OVERHAUL KIT ,POK421,1.0,Y,"RG, RJ, RK, TURBO"
ASV,PT-100,MULTITERRAINLOADER,CONSTRUCTION,PERKINS,1104C-44T,,,POK486,,OVERHAUL KIT ,POK486,1.0,Y,"RG, RH, TURBO"
ASV,PT-100,MULTITERRAINLOADER,CONSTRUCTION,PERKINS,1104C-44T,,,POK491,,OVERHAUL KIT ,POK491,1.0,Y,"RG, RH, TURBO"
ASV,RC-100,MULTITERRAINLOADER,CONSTRUCTION,PERKINS,1104C-44T,,,POK486,,OVERHAUL KIT ,POK486,1.0,Y,"RG, RH, TURBO, NO PTO DRIVE IN FRONT COVER"
ASV,RC-100,MULTITERRAINLOADER,CONSTRUCTION,PERKINS,1104C-44T,,,POK491,,OVERHAUL KIT ,POK491,1.0,Y,"RG, RH, TURBO, PTO DRIVE IN FRONT COVER"
ASV,PT-30,TRACK LOADER,CONSTRUCTION,PERKINS,403A-15,,,POK349,,OVERHAUL KIT ,POK349,1.0,Y,"GU, GK, NATURALLY ASPIRATED"
ASV,PT-30,TRACK LOADER,CONSTRUCTION,PERKINS,404C-22,,,POK404,,OVERHAUL KIT ,POK404,1.0,Y,"HP, HPC, HPG, NATURALLY ASPIRATED"
ASV,PT50,TRACK LOADER,CONSTRUCTION,PERKINS,404C-22,,,POK404,,OVERHAUL KIT ,POK404,1.0,Y,"HP, HPC, HPG, NATURALLY ASPIRATED"
ASV,SC50,TRACK LOADER,CONSTRUCTION,PERKINS,404C-22,,,POK404,,OVERHAUL KIT ,POK404,1.0,Y,"HP, HPC, HPG, NATURALLY ASPIRATED"
ATLAS COPCO,QAS100,GENERATOR,INDUSTRIAL,PERKINS,1104D-E44TA,,,PBK515,,OVERHAUL KIT ,PBK515,1.0,Y,"NJ, TURBOCHARGED"
ATLAS COPCO,QAS28,GENERATOR,INDUSTRIAL,YANMAR,4TNE94,,,YOK4TNE94,,OVERHAUL KIT ,YOK4TNE94,1.0,Y,"TNE SERIES, 94MM BORE, NON TURBO, DIRECT INJECTION"
AUSA,C150H,FORKLIFT,CONSTRUCTION,KUBOTA,V1505,,,,V1505-E3B / V1505-BG2 / V1505-BB / V1505-BBS,"BRG, CON ROD, 0.20MM  D1105/V1505",K16292-22970,4.0,Y,
